stateabbrv,statename,stfips,areaname,areatype,areatyname,area,periodyear,periodtype,pertypdesc,period,adjusted,prelim,benchmark,laborforce,emplab,unemp,unemprate
CO,Colorado,8,San Juan County,4,County,111,2019,3,Monthly,3,0,0,2018,456,435,21,4.6
CO,Colorado,8,San Juan County,4,County,111,2019,3,Monthly,3,0,1,2018,455,434,21,4.6
CO,Colorado,8,San Juan County,4,County,111,2019,3,Monthly,4,0,0,2018,447,428,19,4.3
CO,Colorado,8,San Juan County,4,County,111,2019,3,Monthly,4,0,1,2018,450,431,19,4.2
CO,Colorado,8,San Juan County,4,County,111,2019,3,Monthly,5,0,1,2018,552,540,12,2.2
CO,Colorado,8,San Miguel County,4,County,113,1990,1,Annual,0,0,0,2014,2449,2323,126,5.1
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,1,0,0,2014,2634,2559,75,2.8
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,2,0,0,2014,2544,2462,82,3.2
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,3,0,0,2014,2549,2419,130,5.1
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,4,0,0,2014,2380,2115,265,11.1
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,5,0,0,2014,1957,1688,269,13.7
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,6,0,0,2014,2259,2129,130,5.8
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,7,0,0,2014,2495,2394,101,4
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,8,0,0,2014,2500,2428,72,2.9
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,9,0,0,2014,2425,2353,72,3
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,10,0,0,2014,2430,2322,108,4.4
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,11,0,0,2014,2640,2526,114,4.3
CO,Colorado,8,San Miguel County,4,County,113,1990,3,Monthly,12,0,0,2014,2571,2477,94,3.7
CO,Colorado,8,San Miguel County,4,County,113,1991,1,Annual,0,0,0,2014,2745,2565,180,6.6
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,1,0,0,2014,2906,2774,132,4.5
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,2,0,0,2014,2962,2790,172,5.8
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,3,0,0,2014,2932,2738,194,6.6
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,4,0,0,2014,2777,2496,281,10.1
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,5,0,0,2014,2207,1935,272,12.3
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,6,0,0,2014,2575,2425,150,5.8
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,7,0,0,2014,2805,2649,156,5.6
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,8,0,0,2014,2736,2607,129,4.7
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,9,0,0,2014,2607,2469,138,5.3
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,10,0,0,2014,2643,2489,154,5.8
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,11,0,0,2014,2819,2605,214,7.6
CO,Colorado,8,San Miguel County,4,County,113,1991,3,Monthly,12,0,0,2014,2969,2806,163,5.5
CO,Colorado,8,San Miguel County,4,County,113,1992,1,Annual,0,0,0,2014,3179,2954,225,7.1
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,1,0,0,2014,3230,2993,237,7.3
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,2,0,0,2014,3199,2935,264,8.3
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,3,0,0,2014,3204,2942,262,8.2
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,4,0,0,2014,3056,2736,320,10.5
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,5,0,0,2014,2578,2284,294,11.4
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,6,0,0,2014,3045,2818,227,7.5
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,7,0,0,2014,3362,3174,188,5.6
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,8,0,0,2014,3421,3254,167,4.9
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,9,0,0,2014,3257,3105,152,4.7
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,10,0,0,2014,3051,2888,163,5.3
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,11,0,0,2014,3160,2896,264,8.4
CO,Colorado,8,San Miguel County,4,County,113,1992,3,Monthly,12,0,0,2014,3579,3422,157,4.4
CO,Colorado,8,San Miguel County,4,County,113,1993,1,Annual,0,0,0,2014,3653,3481,172,4.7
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,1,0,0,2014,3891,3750,141,3.6
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,2,0,0,2014,4007,3838,169,4.2
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,3,0,0,2014,4009,3841,168,4.2
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,4,0,0,2014,3560,3277,283,7.9
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,5,0,0,2014,2837,2545,292,10.3
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,6,0,0,2014,3399,3226,173,5.1
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,7,0,0,2014,3641,3518,123,3.4
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,8,0,0,2014,3716,3626,90,2.4
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,9,0,0,2014,3607,3517,90,2.5
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,10,0,0,2014,3552,3367,185,5.2
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,11,0,0,2014,3514,3291,223,6.3
CO,Colorado,8,San Miguel County,4,County,113,1993,3,Monthly,12,0,0,2014,4098,3972,126,3.1
CO,Colorado,8,San Miguel County,4,County,113,1994,1,Annual,0,0,0,2014,4126,3980,146,3.5
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,1,0,0,2014,4258,4125,133,3.1
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,2,0,0,2014,4337,4188,149,3.4
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,3,0,0,2014,4293,4157,136,3.2
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,4,0,0,2014,4136,3912,224,5.4
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,5,0,0,2014,3426,3161,265,7.7
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,6,0,0,2014,4059,3926,133,3.3
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,7,0,0,2014,4233,4136,97,2.3
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,8,0,0,2014,4227,4138,89,2.1
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,9,0,0,2014,4206,4097,109,2.6
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,10,0,0,2014,3930,3801,129,3.3
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,11,0,0,2014,3929,3748,181,4.6
CO,Colorado,8,San Miguel County,4,County,113,1994,3,Monthly,12,0,0,2014,4471,4368,103,2.3
CO,Colorado,8,San Miguel County,4,County,113,1995,1,Annual,0,0,0,2014,4473,4293,180,4
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,1,0,0,2014,4662,4549,113,2.4
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,2,0,0,2014,4839,4718,121,2.5
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,3,0,0,2014,4781,4671,110,2.3
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,4,0,0,2014,4694,4401,293,6.2
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,5,0,0,2014,3743,3366,377,10.1
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,6,0,0,2014,4342,4174,168,3.9
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,7,0,0,2014,4580,4448,132,2.9
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,8,0,0,2014,4618,4490,128,2.8
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,9,0,0,2014,4444,4351,93,2.1
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,10,0,0,2014,4170,4002,168,4
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,11,0,0,2014,4123,3873,250,6.1
CO,Colorado,8,San Miguel County,4,County,113,1995,3,Monthly,12,0,0,2014,4685,4477,208,4.4
CO,Colorado,8,San Miguel County,4,County,113,1996,1,Annual,0,0,0,2014,4325,4110,215,5
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,1,0,0,2014,4682,4432,250,5.3
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,2,0,0,2014,4657,4455,202,4.3
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,3,0,0,2014,4664,4454,210,4.5
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,4,0,0,2014,4491,4256,235,5.2
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,5,0,0,2014,3734,3366,368,9.9
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,6,0,0,2014,4254,4022,232,5.5
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,7,0,0,2014,4412,4239,173,3.9
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,8,0,0,2014,4363,4227,136,3.1
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,9,0,0,2014,4120,3992,128,3.1
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,10,0,0,2014,3884,3683,201,5.2
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,11,0,0,2014,4048,3776,272,6.7
CO,Colorado,8,San Miguel County,4,County,113,1996,3,Monthly,12,0,0,2014,4589,4413,176,3.8
CO,Colorado,8,San Miguel County,4,County,113,1997,1,Annual,0,0,0,2014,4368,4170,198,4.5
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,1,0,0,2014,4729,4517,212,4.5
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,2,0,0,2014,4727,4509,218,4.6
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,3,0,0,2014,4690,4479,211,4.5
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,4,0,0,2014,4433,4237,196,4.4
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,5,0,0,2014,3542,3204,338,9.5
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,6,0,0,2014,4148,3956,192,4.6
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,7,0,0,2014,4477,4331,146,3.3
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,8,0,0,2014,4520,4394,126,2.8
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,9,0,0,2014,4266,4153,113,2.6
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,10,0,0,2014,3947,3734,213,5.4
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,11,0,0,2014,4310,4062,248,5.8
CO,Colorado,8,San Miguel County,4,County,113,1997,3,Monthly,12,0,0,2014,4624,4463,161,3.5
CO,Colorado,8,San Miguel County,4,County,113,1998,1,Annual,0,0,0,2014,4515,4287,228,5
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,1,0,0,2014,5036,4846,190,3.8
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,2,0,0,2014,5121,4936,185,3.6
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,3,0,0,2014,4999,4816,183,3.7
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,4,0,0,2014,4856,4420,436,9
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,5,0,0,2014,3843,3396,447,11.6
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,6,0,0,2014,4341,4142,199,4.6
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,7,0,0,2014,4611,4478,133,2.9
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,8,0,0,2014,4573,4433,140,3.1
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,9,0,0,2014,4362,4235,127,2.9
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,10,0,0,2014,3827,3583,244,6.4
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,11,0,0,2014,4251,3933,318,7.5
CO,Colorado,8,San Miguel County,4,County,113,1998,3,Monthly,12,0,0,2014,4358,4225,133,3.1
CO,Colorado,8,San Miguel County,4,County,113,1999,1,Annual,0,0,0,2014,4771,4561,210,4.4
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,1,0,0,2014,5304,5145,159,3
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,2,0,0,2014,5312,5150,162,3
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,3,0,0,2014,5236,5077,159,3
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,4,0,0,2014,5106,4679,427,8.4
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,5,0,0,2014,3932,3499,433,11
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,6,0,0,2014,4739,4540,199,4.2
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,7,0,0,2014,4795,4646,149,3.1
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,8,0,0,2014,4769,4649,120,2.5
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,9,0,0,2014,4477,4343,134,3
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,10,0,0,2014,4319,4143,176,4.1
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,11,0,0,2014,4520,4246,274,6.1
CO,Colorado,8,San Miguel County,4,County,113,1999,3,Monthly,12,0,0,2014,4746,4616,130,2.7
CO,Colorado,8,San Miguel County,4,County,113,2000,1,Annual,0,0,0,2014,4724,4580,144,3
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,1,0,0,2014,4975,4839,136,2.7
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,2,0,0,2014,5014,4889,125,2.5
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,3,0,0,2014,5007,4886,121,2.4
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,4,0,0,2014,4675,4455,220,4.7
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,5,0,0,2014,3880,3622,258,6.6
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,6,0,0,2014,4636,4497,139,3
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,7,0,0,2014,4827,4707,120,2.5
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,8,0,0,2014,4895,4786,109,2.2
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,9,0,0,2014,4690,4589,101,2.2
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,10,0,0,2014,4485,4381,104,2.3
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,11,0,0,2014,4499,4329,170,3.8
CO,Colorado,8,San Miguel County,4,County,113,2000,3,Monthly,12,0,0,2014,5105,4982,123,2.4
CO,Colorado,8,San Miguel County,4,County,113,2001,1,Annual,0,0,0,2014,4921,4735,186,3.8
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,1,0,0,2014,5256,5115,141,2.7
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,2,0,0,2014,5234,5097,137,2.6
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,3,0,0,2014,5244,5116,128,2.4
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,4,0,0,2014,5030,4865,165,3.3
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,5,0,0,2014,4065,3752,313,7.7
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,6,0,0,2014,4861,4683,178,3.7
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,7,0,0,2014,5140,4985,155,3
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,8,0,0,2014,5036,4893,143,2.8
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,9,0,0,2014,4897,4754,143,2.9
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,10,0,0,2014,4618,4426,192,4.2
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,11,0,0,2014,4573,4249,324,7.1
CO,Colorado,8,San Miguel County,4,County,113,2001,3,Monthly,12,0,0,2014,5102,4890,212,4.2
CO,Colorado,8,San Miguel County,4,County,113,2002,1,Annual,0,0,0,2014,5043,4794,249,4.9
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,1,0,0,2014,5333,5143,190,3.6
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,2,0,0,2014,5406,5214,192,3.6
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,3,0,0,2014,5419,5224,195,3.6
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,4,0,0,2014,5237,4924,313,6
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,5,0,0,2014,4362,4005,357,8.2
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,6,0,0,2014,4943,4690,253,5.1
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,7,0,0,2014,5199,4985,214,4.1
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,8,0,0,2014,5143,4955,188,3.7
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,9,0,0,2014,4994,4811,183,3.7
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,10,0,0,2014,4551,4308,243,5.3
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,11,0,0,2014,4653,4249,404,8.7
CO,Colorado,8,San Miguel County,4,County,113,2002,3,Monthly,12,0,0,2014,5284,5024,260,4.9
CO,Colorado,8,San Miguel County,4,County,113,2003,1,Annual,0,0,0,2014,4918,4648,270,5.5
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,1,0,0,2014,5320,5084,236,4.4
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,2,0,0,2014,5269,5035,234,4.4
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,3,0,0,2014,5238,5001,237,4.5
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,4,0,0,2014,4905,4578,327,6.7
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,5,0,0,2014,4159,3760,399,9.6
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,6,0,0,2014,4783,4525,258,5.4
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,7,0,0,2014,4946,4732,214,4.3
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,8,0,0,2014,4931,4735,196,4
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,9,0,0,2014,4894,4698,196,4
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,10,0,0,2014,4633,4336,297,6.4
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,11,0,0,2014,4624,4219,405,8.8
CO,Colorado,8,San Miguel County,4,County,113,2003,3,Monthly,12,0,0,2014,5306,5068,238,4.5
CO,Colorado,8,San Miguel County,4,County,113,2004,1,Annual,0,0,0,2014,5036,4800,236,4.7
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,1,0,0,2014,5512,5276,236,4.3
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,2,0,0,2014,5486,5268,218,4
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,3,0,0,2014,5368,5157,211,3.9
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,4,0,0,2014,4967,4586,381,7.7
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,5,0,0,2014,4250,3911,339,8
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,6,0,0,2014,4842,4633,209,4.3
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,7,0,0,2014,5156,4962,194,3.8
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,8,0,0,2014,5190,5013,177,3.4
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,9,0,0,2014,5022,4850,172,3.4
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,10,0,0,2014,4728,4504,224,4.7
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,11,0,0,2014,4552,4264,288,6.3
CO,Colorado,8,San Miguel County,4,County,113,2004,3,Monthly,12,0,0,2014,5360,5175,185,3.5
CO,Colorado,8,San Miguel County,4,County,113,2005,1,Annual,0,0,0,2014,5210,4989,221,4.2
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,1,0,0,2014,5427,5239,188,3.5
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,2,0,0,2014,5474,5285,189,3.5
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,3,0,0,2014,5574,5388,186,3.3
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,4,0,0,2014,5135,4793,342,6.7
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,5,0,0,2014,4415,4084,331,7.5
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,6,0,0,2014,5036,4848,188,3.7
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,7,0,0,2014,5372,5206,166,3.1
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,8,0,0,2014,5406,5253,153,2.8
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,9,0,0,2014,5231,5072,159,3
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,10,0,0,2014,4961,4712,249,5
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,11,0,0,2014,4808,4505,303,6.3
CO,Colorado,8,San Miguel County,4,County,113,2005,3,Monthly,12,0,0,2014,5682,5488,194,3.4
CO,Colorado,8,San Miguel County,4,County,113,2006,1,Annual,0,0,0,2014,5445,5261,184,3.4
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,1,0,0,2014,5784,5609,175,3
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,2,0,0,2014,5808,5642,166,2.9
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,3,0,0,2014,5764,5605,159,2.8
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,4,0,0,2014,4734,4448,286,6
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,5,0,0,2014,4645,4364,281,6
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,6,0,0,2014,5522,5357,165,3
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,7,0,0,2014,5674,5518,156,2.7
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,8,0,0,2014,5581,5434,147,2.6
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,9,0,0,2014,5415,5276,139,2.6
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,10,0,0,2014,5334,5141,193,3.6
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,11,0,0,2014,5164,4957,207,4
CO,Colorado,8,San Miguel County,4,County,113,2006,3,Monthly,12,0,0,2014,5924,5786,138,2.3
CO,Colorado,8,San Miguel County,4,County,113,2007,1,Annual,0,0,0,2014,5652,5477,175,3.1
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,1,0,0,2014,6168,6025,143,2.3
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,2,0,0,2014,6108,5971,137,2.2
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,3,0,0,2014,6134,6003,131,2.1
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,4,0,0,2014,5795,5585,210,3.6
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,5,0,0,2014,4810,4561,249,5.2
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,6,0,0,2014,5576,5392,184,3.3
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,7,0,0,2014,5765,5599,166,2.9
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,8,0,0,2014,5736,5603,133,2.3
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,9,0,0,2014,5496,5363,133,2.4
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,10,0,0,2014,5150,4956,194,3.8
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,11,0,0,2014,5018,4775,243,4.8
CO,Colorado,8,San Miguel County,4,County,113,2007,3,Monthly,12,0,0,2014,6068,5892,176,2.9
CO,Colorado,8,San Miguel County,4,County,113,2008,1,Annual,0,0,0,2014,5519,5305,214,3.9
